Id,SalePrice
1683,188394.15418916038
1684,175131.63785188377
1685,171111.1551737116
1686,166384.51750936738
1687,167802.91460446123
1688,188304.8069306711
1689,194470.2246016057
1690,193471.74348533584
1691,182789.43627782704
1692,257274.1186706124
1693,170575.4754689243
1694,183184.85164953786
1695,162346.92577822504
1696,270505.02013366856
1697,171217.06150378354
1698,356171.9464107452
1699,311592.95183346065
1700,257540.92798912877
1701,274149.9652402299
1702,248941.81115695654
1703,245298.27403194978
1704,284521.8831173536
1705,239754.38407577632
1706,454137.80035845377
1707,211792.76556658093
1708,204898.0430686561
1709,263136.12200570066
1710,219528.97035780046
1711,266202.60543468804
1712,254889.97894308798
1713,272006.6583738617
1714,226367.3504472899
1715,206922.6561198989
1716,182384.11053834786
1717,174428.17077946357
1718,133204.19786628897
1719,207619.6269813135
1720,233566.31683842055
1721,164391.47194017642
1722,127647.64856810802
1723,158305.49930001877
1724,197090.1060147413
1725,233578.12990368906
1726,187039.7463542264
1727,150899.34560003865
1728,176701.2036220947
1729,164587.49559469693
1730,154199.93932079014
1731,116603.62559555813
1732,127762.75250475414
1733,112273.2489444617
1734,120404.0888596345
1735,127007.29358730665
1736,108025.91976155005
1737,295715.4007762911
1738,251759.38512612676
1739,254735.15612455975
1740,220459.43188850317
1741,188920.99597727903
1742,174366.23781091245
1743,175969.2563728101
1744,318316.8402199947
1745,214532.02342205128
1746,180740.49674628137
1747,216402.98210799225
1748,229333.81634902774
1749,144657.9946400931
1750,124579.17899603935
1751,242734.21804619118
1752,118621.67635238773
1753,150143.62866111984
1754,193414.11819560765
1755,167213.85057642282
1756,127695.22099387759
1757,120032.81125917294
1758,150181.0539543516
1759,163529.49503018317
1760,163022.5490128875
1761,141938.24782668744
1762,179601.7568657785
1763,180248.78472027153
1764,115942.0979437695
1765,173069.11544962792
1766,187710.9792090825
1767,218022.8642243403
1768,144693.46223319139
1769,168447.11683357385
1770,151929.91175635427
1771,117120.43721738749
1772,133121.32624706608
1773,126546.20958665498
1774,139788.14422225763
1775,142805.5074091814
1776,128074.70924743597
1777,109196.34398235331
1778,140513.33101331067
1779,118686.66446836971
1780,176000.9247008807
1781,128543.98996395119
1782,85024.06640219508
1783,143133.84222867066
1784,109892.72153199007
1785,122074.1018507298
1786,126522.77925390394
1787,162911.2367853575
1788,59192.4253306629
1789,97339.79354092204
1790,76711.52135399771
1791,179540.07261852545
1792,160612.0048898629
1793,128465.90266340495
1794,154622.30238302363
1795,139943.124667239
1796,125077.66368528934
1797,110271.01165550413
1798,120304.56432774907
1799,111732.46007298699
1800,129462.06611968034
1801,132497.08030878592
1802,130606.72910567875
1803,146471.60837718664
1804,140010.9680390841
1805,137479.51372737248
1806,126938.1418664528
1807,130612.75227903962
1808,121875.63260001558
1809,123397.77521130684
1810,138841.97285072584
1811,92608.72041347541
1812,97458.57036791238
1813,125463.91441029124
1814,92176.25994040018
1815,55754.75826700907
1816,99418.21711043426
1817,106350.92322455072
1818,151905.49543147077
1819,128483.96907820967
1820,58828.73964577097
1821,109858.47805178934
1822,148440.53312578364
1823,46685.69422935245
1824,123483.20024700397
1825,137656.7062164703
1826,106638.46293202206
1827,99234.34689117745
1828,133354.9279105334
1829,113120.2604267572
1830,146304.11407623626
1831,145983.112394665
1832,68436.60164332265
1833,135581.43556124388
1834,119758.16399454723
1835,123969.55127610038
1836,124555.38430200462
1837,84667.86519068974
1838,128916.32985980844
1839,99736.31748351286
1840,148870.32070818113
1841,139125.46142357506
1842,88508.72594416086
1843,125489.61104207589
1844,135764.49978094318
1845,138869.74433520483
1846,151338.38347846468
1847,171947.79568778977
1848,53671.28893355093
1849,108495.07163813246
1850,117133.79568867596
1851,157611.8951410834
1852,123851.29303877303
1853,127257.14697781445
1854,163137.58995650266
1855,144527.59360312897
1856,221012.74412394248
1857,140582.0160079542
1858,135341.929465481
1859,116672.56135673859
1860,143625.04937092803
1861,115941.50529015696
1862,301161.37193589873
1863,283496.1341705501
1864,283637.7612256374
1865,337017.42308720894
1866,322296.8342627149
1867,221125.49693978348
1868,289295.0633235472
1869,203115.7682985792
1870,220571.59682447807
1871,244217.9910856223
1872,171074.86486113118
1873,244682.82717013248
1874,152971.60097728984
1875,204604.990087152
1876,200601.6612766481
1877,211902.87790350933
1878,202239.51239231887
1879,129562.76028087518
1880,132804.4808509827
1881,243430.26514399186
1882,246756.55594171543
1883,187490.20482446422
1884,208534.20019186835
1885,238690.08078963135
1886,286435.1188591808
1887,210618.60160347773
1888,260312.9500151799
1889,168164.0492972153
1890,122195.85510698009
1891,142040.73637637738
1892,96447.18132838375
1893,134141.14631403107
1894,126416.73777244322
1895,137486.06694459307
1896,126178.75871258484
1897,109793.32892006799
1898,112417.02302442187
1899,163787.334192062
1900,152340.07537158488
1901,167931.75526531212
1902,156483.3633129924
1903,217369.00681261756
1904,139519.25994333395
1905,206596.69595871426
1906,152158.43185432558
1907,212344.131805874
1908,108255.47205848356
1909,127983.42423473283
1910,118309.76454553108
1911,219225.41259501423
1912,337892.7906536532
1913,141717.803642665
1914,64136.144852353835
1915,320832.78195516317
1916,66459.72291301495
1917,245273.21954088323
1918,141615.15861473838
1919,178253.8757117955
1920,159106.9291398752
1921,390647.13689422706
1922,310161.506952214
1923,232797.28044094623
1924,233074.77712111463
1925,200632.2480684886
1926,384755.3610522843
1927,136623.82173084046
1928,147824.89749040405
1929,128504.83822465247
1930,132441.806136983
1931,143028.30977597708
1932,143628.14837754742
1933,181311.94841265093
1934,181204.08100162473
1935,168469.1802307819
1936,197736.63322072523
1937,182569.53312994118
1938,169738.7533871444
1939,249570.0714448587
1940,189836.05098820874
1941,172815.68789658017
1942,183581.03647820195
1943,209727.57442979945
1944,368938.0040131736
1945,389747.0822587999
1946,141471.22226980227
1947,315559.64352193294
1948,176582.33563269503
1949,245292.25144386385
1950,186214.5544602924
1951,244267.3882421234
1952,205670.9423174982
1953,165343.98909374265
1954,184610.49824794897
1955,137880.53920078417
1956,295692.8849906779
1957,153129.0899643849
1958,294200.8459000347
1959,143742.78471069713
1960,114688.75116228039
1961,118647.75073228759
1962,96624.60457139411
1963,104946.34336607489
1964,108405.90858849752
1965,141938.39540460985
1966,133107.54577108525
1967,301106.8999296722
1968,436270.1980839752
1969,394815.3853832493
1970,433045.348042223
1971,483126.3585839477
1972,373879.0006467534
1973,270444.24383328273
1974,337279.5789414613
1975,554500.3033015567
1976,272272.1922070891
1977,363807.1625855378
1978,371697.29719361983
1979,325685.3938126761
1980,207788.49568228962
1981,341645.2207841121
1982,223032.2048331127
1983,206146.5130960884
1984,173781.46190139826
1985,224614.3417658173
1986,210648.11203129886
1987,180058.86351059258
1988,174417.74419811647
1989,192251.5113998888
1990,209872.03724995063
1991,237222.96394356107
1992,212586.89669956343
1993,169295.96092248303
1994,235104.02842394734
1995,186846.13617639797
1996,251496.82846995088
1997,313213.73578916217
1998,324908.5973524794
1999,275831.1206298023
2000,324256.26997889584
2001,274791.83445435116
2002,248003.29796333076
2003,263750.6756290424
2004,289283.9843804638
2005,227338.6141343131
2006,221093.47824795428
2007,242726.1826326354
2008,214346.21291401278
2009,196464.1034096249
2010,188764.7346599075
2011,142073.1593743356
2012,169912.08335657345
2013,176819.1915893223
2014,182661.73041241118
2015,198349.42584559662
2016,190762.79862673394
2017,195278.2110793315
2018,119790.31064674858
2019,131343.71002246664
2020,107656.1660483662
2021,98569.23886272738
2022,184045.86157797076
2023,139515.7945529702
2024,276616.4241717531
2025,371511.02778537356
2026,175706.73178638998
2027,159972.40014090898
2028,149527.9486312805
2029,170306.49480313534
2030,267046.3386669284
2031,229321.96030134548
2032,248154.83048724892
2033,252723.4606110392
2034,170174.32396175124
2035,226057.18547331088
2036,199743.30297309565
2037,206673.35886214417
2038,313692.1478364308
2039,224128.09713689206
2040,293081.2845133764
2041,295930.8125252217
2042,209945.68134846637
2043,181310.3004128886
2044,171986.0721990096
2045,208992.21074436148
2046,146392.0977831189
2047,142746.32652641748
2048,140058.98066190776
2049,141759.55411303844
2050,177107.29126792442
2051,104865.39701404721
2052,124446.68350529527
2053,149022.08294537387
2054,88574.0280639156
2055,150998.960225105
2056,149236.006010304
2057,113462.28200437364
2058,212055.4072248488
2059,135530.7948663627
2060,176645.39899129132
2061,172311.61393760127
2062,129369.6245482125
2063,121150.97724247031
2064,144319.64735089964
2065,115861.88424328866
2066,160322.67888002886
2067,106370.871659871
2068,143515.3703482557
2069,85640.6950859404
2070,115741.3076711179
2071,95019.19474311452
2072,127721.80847033835
2073,136698.24140402718
2074,181458.15810856523
2075,149446.55301404383
2076,114984.19404658148
2077,158224.849343331
2078,123974.82973770978
2079,133083.19491975356
2080,121097.92924315996
2081,124887.18814788747
2082,121202.45275175886
2083,144291.84620320404
2084,111036.44447299266
2085,119822.20914009187
2086,112644.90357059974
2087,123751.86033828069
2088,92540.8767134264
2089,78447.97152042386
2090,125610.8358508684
2091,114714.17277545227
2092,121893.17171612417
2093,115602.30081489889
2094,107101.80424051512
2095,146355.82203481736
2096,80781.61822099346
2097,96622.41201223311
2098,143069.99392131428
2099,54131.12953593638
2100,72294.85190669645
2101,109234.95519672689
2102,128293.8146112176
2103,105435.46309258125
2104,141684.1360873282
2105,127069.91677835665
2106,58923.12649551087
2107,197462.69794075255
2108,115513.71661002268
2109,112995.45266288621
2110,126012.71831923345
2111,140785.2737044384
2112,134946.38326821633
2113,124211.5499327127
2114,122219.29943261966
2115,165276.09676451844
2116,114370.17571907354
2117,152360.1642412765
2118,123742.6788468305
2119,115796.1455360153
2120,112762.63361201476
2121,89404.57360955824
2122,116759.55141128821
2123,83334.87451487823
2124,154540.19378252805
2125,121868.93168112541
2126,142021.64199832195
2127,163714.98784448433
2128,124038.97125107853
2129,92156.36451932185
2130,136914.6526367358
2131,138108.34284798682
2132,113439.80279410834
2133,123881.35790180888
2134,118165.70925996924
2135,94459.90035892112
2136,78616.04390282196
2137,105315.27412370575
2138,137704.0536906582
2139,148002.6505017895
2140,135995.1862673933
2141,153470.6190957943
2142,125406.94405086544
2143,140292.6358037684
2144,117677.87325308227
2145,138501.94566557635
2146,171084.9562515145
2147,140055.63040233369
2148,138393.5222954503
2149,148729.8675827345
2150,240358.62668252378
2151,111698.1266832581
2152,172890.97054225407
2153,163461.20882710692
2154,105806.9567147581
2155,139613.64503045083
2156,262493.18231259385
2157,225131.72828402734
2158,234041.74375278607
2159,208528.19870863025
2160,179971.28600720866
2161,234319.56837788274
2162,383508.1150570155
2163,338107.04001174343
2164,238777.27186023907
2165,207939.65794692532
2166,156606.25496562957
2167,223690.3949476541
2168,199310.37860815407
2169,195765.9126639777
2170,216734.4491566931
2171,155577.06943967607
2172,128550.3921608213
2173,169805.8227582907
2174,226678.2140448279
2175,285853.358277072
2176,305582.5816840663
2177,239105.05438644552
2178,207611.02607590123
2179,138351.40187347497
2180,215988.3143318842
2181,191071.13210710554
2182,219855.2747422085
2183,188013.38245293175
2184,119665.0755953175
2185,127724.550242344
2186,145904.87752416483
2187,153128.05401934855
2188,152305.92823123012
2189,267975.3677325604
2190,80440.02069257635
2191,83644.79028810952
2192,94052.89355626472
2193,111764.48328622327
2194,106609.62867284745
2195,108155.69185660433
2196,100496.32139154809
2197,117110.46725841028
2198,160556.04826702553
2199,174615.33367014988
2200,150226.25956367786
2201,143174.29106739422
2202,219724.41841417292
2203,137046.07213959753
2204,184183.5120204649
2205,123710.35396120447
2206,142299.4688204776
2207,204806.45736346865
2208,276539.15883804485
2209,245707.19032297813
2210,115697.92785430021
2211,114113.15419081286
2212,122046.42554180029
2213,107572.34792243488
2214,125717.63726881392
2215,103505.93092634036
2216,148186.78186947244
2217,53314.420232692275
2218,82949.35290468426
2219,74894.47998169312
2220,71994.89939806444
2221,318948.3788050797
2222,281172.32946942636
2223,274068.86326806765
2224,204166.31699764737
2225,118581.21762765113
2226,191088.53022691634
2227,197510.03319162037
2228,266721.9374818784
2229,256317.62939203056
2230,156196.41548227947
2231,213003.2293509546
2232,180565.45200274614
2233,176449.5752251585
2234,239769.90783662556
2235,226479.31794421282
2236,262707.5757321562
2237,315825.44421478634
2238,192216.17080495504
2239,105683.3216823232
2240,159616.97258201888
2241,153595.22734057085
2242,120198.12209924616
2243,128074.15453793757
2244,102206.01560313806
2245,98485.0737647668
2246,146227.9985470296
2247,113384.08190648064
2248,124317.66653237883
2249,120910.86249660382
2250,132112.8014146969
2251,105800.40929753307
2252,175955.79051381513
2253,151902.09813418306
2254,174694.9251334356
2255,184688.25981345505
2256,173481.062490403
2257,209968.7431548165
2258,158429.56569879124
2259,175951.1175428938
2260,145270.82264149177
2261,190929.7440049611
2262,207591.22008322674
2263,379932.6768356581
2264,482117.88703837455
2265,164941.14221273715
2266,301864.3343345554
2267,375483.09699444484
2268,418742.0484795592
2269,149796.31145825813
2270,190492.79119000814
2271,215575.0252528443
2272,195058.63690230504
2273,165306.20688590658
2274,180147.34407336632
2275,158790.38190689756
2276,191882.59138687584
2277,186553.38958750264
2278,146158.67458122905
2279,123533.43596106657
2280,118749.97296894641
2281,163903.730645871
2282,180448.57769135098
2283,108178.15003402789
2284,113386.69956820279
2285,139211.1436895204
2286,124777.10721999199
2287,371432.04741522396
2288,272351.8401354815
2289,396253.57187135145
2290,475966.37866516865
2291,334314.16618878214
2292,443076.8163774481
2293,502176.9278937842
2294,419915.51320048614
2295,485157.83852510125
2296,306732.8156688936
2297,347410.15570874215
2298,345537.69123032456
2299,368092.3442332881
2300,337334.1716536671
2301,309197.4709108625
2302,256442.06212202588
2303,246955.1774753458
2304,251779.59726548294
2305,205020.74141610521
2306,197725.658300015
2307,203137.79299005453
2308,232473.38670101378
2309,283408.869378242
2310,219666.7488888935
2311,205918.32947782238
2312,176344.39685465285
2313,173569.58284260627
2314,174249.79522089823
2315,180811.08255805526
2316,190572.0889279235
2317,191349.45223107227
2318,178968.80382702337
2319,182233.6655425789
2320,182773.70690335348
2321,235923.11406166558
2322,177778.87853904295
2323,194626.97190513214
2324,178094.68325565037
2325,218314.05502750733
2326,173021.50402469945
2327,204446.0249464244
2328,223080.81431936478
2329,191879.79498404413
2330,181700.67668924577
2331,357021.47658151743
2332,411730.65937702806
2333,327788.5958842537
2334,262592.6082854383
2335,281712.21363303304
2336,318586.97633041744
2337,204365.01321147973
2338,274179.2062706696
2339,224558.51256994187
2340,411134.58524848666
2341,224599.80809941218
2342,242401.23723768577
2343,234162.0696965679
2344,228751.11737337575
2345,238879.6866583053
2346,214197.31520226682
2347,196869.1368946602
2348,245268.6263791217
2349,179420.8128939499
2350,307453.7943193181
2351,261251.87753004118
2352,251265.7833146354
2353,245922.2209817738
2354,135989.61670252896
2355,141068.88274504
2356,154682.9279476471
2357,187119.94219678815
2358,198884.7041878669
2359,133767.76473582804
2360,112843.0974198003
2361,149934.8529568112
2362,272000.11204441986
2363,139683.80456538504
2364,153128.45656895108
2365,219114.21007272543
2366,190089.05771889444
2367,223367.29255178754
2368,213717.2392423774
2369,220134.9727231714
2370,168659.12474464654
2371,167239.95088236543
2372,192641.46792202958
2373,280876.3635749158
2374,323617.81677517574
2375,248061.71759587657
2376,288006.54000028124
2377,352474.51399434067
2378,147200.4016051222
2379,208590.25720694297
2380,147996.22599102877
2381,169731.79025410782
2382,207632.67702356642
2383,204065.5691765148
2384,245422.01561061863
2385,163370.72395047147
2386,135295.14039093218
2387,135020.69148700777
2388,103778.38081955284
2389,119843.01693343079
2390,149279.3940892613
2391,144388.61187179998
2392,116952.63526340942
2393,167880.22635963775
2394,144301.0348724934
2395,208652.12089347618
2396,145728.28924734882
2397,219781.97059195544
2398,128902.99052520156
2399,61511.15551434697
2400,59543.04044491604
2401,120761.52720434114
2402,138335.0846292588
2403,145518.76298259827
2404,153376.3964743463
2405,160493.06123387613
2406,140832.1643949232
2407,125717.34536719888
2408,154883.24069021724
2409,122328.38286265501
2410,167333.6268609699
2411,114702.22429443429
2412,155538.3392673412
2413,131357.99123405176
2414,157262.76280143735
2415,131968.6192060927
2416,129704.77563825513
2417,135543.79360001182
2418,134758.82485068895
2419,130056.81799178201
2420,120674.1299609686
2421,148731.17536065786
2422,108305.50612571034
2423,116658.59832131416
2424,150396.52951458425
2425,199364.36467673315
2426,126209.9895310186
2427,131487.28687953544
2428,172215.50468686898
2429,113703.56247246859
2430,132945.79497681564
2431,107315.94339506267
2432,144080.8702462021
2433,143104.520637296
2434,139634.96524717918
2435,150958.17657328438
2436,109091.23475425842
2437,108718.746313187
2438,121428.14940859823
2439,104220.96124340128
2440,120251.31853106827
2441,92794.5318124292
2442,96327.43400958015
2443,127446.98224556148
2444,133800.86558604808
2445,89522.36274872819
2446,141521.7578533958
2447,185483.62235839583
2448,125271.35251570992
2449,109532.5664439514
2450,150377.38951988053
2451,128249.78441022198
2452,201195.54615663495
2453,93574.38614481369
2454,120703.15785900732
2455,111418.96363034906
2456,139309.30888820547
2457,132456.5771944824
2458,126867.51853318556
2459,111507.0113821734
2460,133554.15813912635
2461,131240.05962291613
2462,136409.85746927143
2463,125517.29265609519
2464,191895.36656686588
2465,138382.74049096546
2466,111824.88452630492
2467,128242.63286952177
2468,80136.667255344
2469,78945.97907839077
2470,191439.0699078842
2471,218612.63707291282
2472,166619.75306109685
2473,113169.35107260934
2474,64333.03957565909
2475,219253.29995011358
2476,120412.98512607533
2477,126537.98476231817
2478,147601.294178569
2479,104561.250099046
2480,150377.4364766264
2481,120714.05185019788
2482,125190.35525596005
2483,109118.42628167414
2484,121174.68443283417
2485,125902.680644825
2486,148537.41208536955
2487,166046.18180001836
2488,163713.50937422994
2489,147246.0314352245
2490,140302.47616612152
2491,90808.971435365
2492,192370.57780275363
2493,158583.88242998556
2494,143074.40158683417
2495,89340.0206220573
2496,235167.97701908858
2497,156248.304493928
2498,108410.14456009965
2499,87080.39541867035
2500,122884.01292660787
2501,143501.9728984004
2502,145241.93174308678
2503,90539.78889402434
2504,167567.12478326348
2505,223872.6022229903
2506,246367.0707957802
2507,281266.73499225674
2508,246847.53169932158
2509,212463.795405583
2510,213252.40883966244
2511,174074.62455261956
2512,210145.5588630054
2513,218030.7345721175
2514,253062.71103024913
2515,150704.17758678854
2516,175043.37880993888
2517,149585.1903416235
2518,157409.1044509804
2519,233135.9299234018
2520,210231.31273491433
2521,185816.05336126397
2522,224937.32449093348
2523,118933.79559323697
2524,135403.48988629977
2525,147649.46484169987
2526,137001.20524471495
2527,119564.8406234115
2528,126092.79561409296
2529,134190.2924516436
2530,125412.20001898451
2531,259967.4339380773
2532,227546.4727861658
2533,193360.66222146837
2534,229151.15507145209
2535,302110.635395059
2536,230583.94427372556
2537,235651.78581378466
2538,180761.43035696936
2539,187250.12175262542
2540,178622.31818051173
2541,182008.86660433296
2542,164835.39719928385
2543,120730.6404264572
2544,123256.16023555819
2545,139344.6494043977
2546,125919.36779808349
2547,136562.8247443147
2548,150039.11319873243
2549,159408.10372848166
2550,974554.9011716018
2551,144252.20299158958
2552,127225.60883437218
2553,78262.12683074811
2554,93665.58626796187
2555,121215.13793146184
2556,99574.7974675736
2557,108557.82881702183
2558,143550.6177829261
2559,142774.64704537074
2560,152724.528173806
2561,145721.57902898506
2562,141884.20529194747
2563,152150.59336970997
2564,205789.27562728061
2565,140620.87795313052
2566,161209.50026904698
2567,136825.63412611673
2568,199881.17035630773
2569,222853.17280413533
2570,113574.56592487765
2571,195938.43315168555
2572,145497.69601092525
2573,223086.88252516376
2574,312505.5965486088
2575,132676.53249796652
2576,117507.59517965167
2577,136629.79884347858
2578,83501.81270978648
2579,64394.646293995094
2580,101134.19445941059
2581,108370.54521875363
2582,109057.4499018577
2583,291822.6888770769
2584,180698.34695181358
2585,183845.37230678325
2586,224534.43717392258
2587,201029.60831926446
2588,145747.29609903457
2589,150506.05451132453
2590,203433.84865672383
2591,228278.85834034704
2592,217511.61964123702
2593,249294.26965850242
2594,186463.0274811441
2595,198559.5824348195
2596,293177.6261035386
2597,184682.56518449698
2598,295160.7260559744
2599,329767.3031079987
2600,147759.79763951333
2601,145145.03943405513
2602,83977.24131077518
2603,92471.43999744765
2604,92510.95017315767
2605,81559.5681929418
2606,147151.12316895282
2607,204250.87293125645
2608,194401.75244368755
2609,169423.895499221
2610,109504.20250233632
2611,122153.65198040749
2612,160970.9074659344
2613,134355.08497792418
2614,127745.21861076464
2615,158907.75608838024
2616,143892.51087544445
2617,184310.4586580406
2618,203279.87891757564
2619,196908.33327878217
2620,188128.9087586057
2621,174185.01082811385
2622,183660.16456186646
2623,236402.9377622062
2624,302886.22245247575
2625,305477.8911627562
2626,172687.9715751293
2627,163088.96852496197
2628,483659.80571995524
2629,522402.413130213
2630,385148.8472654911
2631,495744.12001241656
2632,416979.43441298313
2633,312730.1319375201
2634,421644.1408480476
2635,159265.66261394345
2636,178994.15269867287
2637,179165.98480087522
2638,270288.9099130458
2639,185126.73722014538
2640,153239.86865811353
2641,104164.40860480974
2642,185821.36880645694
2643,102761.26978092759
2644,120535.29951411743
2645,110055.10000456125
2646,96480.25238916573
2647,103771.97198788893
2648,140582.52673480083
2649,155848.33424134678
2650,134741.0903764453
2651,138222.66396641493
2652,423671.22110265744
2653,254755.50569897686
2654,256878.21021690528
2655,402029.76266829885
2656,326945.83762029104
2657,361100.60783383966
2658,321018.4604030319
2659,318875.35439362354
2660,368173.3010050149
2661,353179.7313085278
2662,368394.9020046209
2663,288110.76595508686
2664,270129.9430278894
2665,329266.2209955827
2666,288652.11035876744
2667,167176.76824724636
2668,178930.89343424188
2669,184007.37876633284
2670,278012.653145029
2671,185325.56935065583
2672,195330.22823686877
2673,203744.7848303244
2674,199095.3055317692
2675,172422.5042512748
2676,190788.1243147956
2677,199211.04328762784
2678,246969.24303461472
2679,272129.55086874566
2680,289951.1300019961
2681,405186.4402336119
2682,330567.9581050193
2683,517470.0454684658
2684,328762.89015786914
2685,328539.7955748246
2686,260966.33368944883
2687,321716.2731318513
2688,223524.1749862942
2689,207855.51632091936
2690,434367.0723897383
2691,189429.32584381322
2692,137832.37558457846
2693,196192.47342284754
2694,137498.90302974448
2695,191303.59383374805
2696,180412.64006121148
2697,188975.3391359666
2698,191645.06091432547
2699,172163.62117978837
2700,157241.17850629243
2701,151884.41472230642
2702,114475.57071490554
2703,121367.29046477815
2704,140276.9401901819
2705,115519.05261769904
2706,113272.19425378824
2707,126065.97263875009
2708,132300.73796913656
2709,104700.36934803592
2710,124209.76533742003
2711,277546.29995990417
2712,391521.12443232647
2713,171314.58129829884
2714,149482.4399601504
2715,172070.11814260553
2716,142368.71080097297
2717,195254.08013345455
2718,218647.89959873736
2719,159362.5614010148
2720,176024.42805866108
2721,133843.71623966438
2722,159340.86838468016
2723,135493.76208635658
2724,128461.4324488604
2725,132394.3065723454
2726,150978.7105909244
2727,179078.12291299523
2728,180461.9114372615
2729,147909.82427146554
2730,153311.33246134126
2731,130456.67394586027
2732,134858.01254085818
2733,160764.70290914175
2734,154200.31374498468
2735,140802.97852549364
